state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population,all sectors,commercial,industrial,residential
CO,2013-02-01,3334647.402,0.0,142243.742,0.0,9912.805,16725.017,713773.603,5264960,8.880227272727272,8.805681818181817,6.737045454545455,10.548181818181817
CO,2013-03-01,3509118.364,0.0,143290.635,0.0,11393.964,20748.06,687652.518,5271164,8.824318181818182,8.87090909090909,6.513409090909091,10.641363636363636
CO,2013-04-01,3283048.447,0.0,115313.385,0.0,10579.794,20146.627,555245.674,5277368,8.824318181818182,8.833636363636364,6.541363636363635,10.846363636363636
CO,2013-05-01,3476201.708,0.0,155574.116,0.0,10503.048,24829.616,569795.455,5283572,8.954772727272726,9.103863636363636,6.71840909090909,10.855681818181818
CO,2013-06-01,3808286.595,0.0,163166.747,0.0,10284.376,25330.118,587644.43,5289777,9.728181818181817,9.784090909090908,7.324090909090909,11.638409090909091
CO,2013-07-01,4376173.545,0.0,128202.156,0.0,11459.301,24197.479,504726.425,5295981,9.784090909090908,9.588409090909089,7.053863636363636,11.992499999999998
CO,2013-08-01,4462252.526000001,0.0,29914.709,0.0,10728.843,24237.903,380934.605,5302185,9.802727272727271,9.690909090909091,7.352045454545454,11.768863636363637
CO,2013-09-01,3535810.025,0.0,54141.999,0.0,10815.15,22414.929,543441.212,5308390,9.68159090909091,9.560454545454546,7.212272727272727,11.7875
CO,2013-10-01,3224736.239,0.0,14181.005,0.0,11147.064,23255.206,661792.728,5314594,9.131818181818183,9.374090909090908,6.671818181818182,11.032727272727271
CO,2013-11-01,3445114.845,0.0,13514.568,0.0,11034.523,15963.934,623909.582,5320798,9.057272727272727,9.094545454545454,6.914090909090908,10.865
CO,2013-12-01,4046644.708,0.0,89119.233,0.0,12263.875,15976.333,705535.948,5327003,8.861590909090909,8.852272727272727,6.4202272727272724,10.678636363636365
CT,2013-01-01,1501732.642,0.0,34363.261,1570408.0,107192.719,0.0,0.0,3584642,14.443181818181817,13.557954545454546,11.862045454545454,15.850227272727274
CT,2013-02-01,1481011.764,0.0,33830.504,1418239.0,96387.546,0.0,0.0,3584927,14.694772727272726,14.238181818181816,11.964545454545453,15.775681818181816
CT,2013-03-01,1320317.765,0.0,36393.603,1568407.0,117453.609,0.0,0.0,3585212,14.601590909090907,13.884090909090908,11.843409090909091,16.027272727272727
CT,2013-04-01,1237561.011,0.0,43200.613,1006680.0,122623.855,0.0,0.0,3585497,14.415227272727272,13.585909090909091,11.573181818181817,16.194999999999997
CT,2013-05-01,1413878.978,0.0,39099.627,998334.0,127931.638,0.0,0.0,3585782,14.517727272727273,13.557954545454546,11.554545454545455,16.837954545454544
CT,2013-06-01,1264501.503,0.0,44793.978,1513501.0,119870.543,0.0,0.0,3586067,14.601590909090907,13.679090909090908,11.74090909090909,16.521136363636362
CT,2013-07-01,1767178.508,0.0,39971.666,1554382.0,117997.188,0.0,0.0,3586352,14.471136363636361,13.380909090909089,11.657045454545454,16.10181818181818
CT,2013-08-01,1454418.963,0.0,23637.82,1396122.0,122150.41,0.0,0.0,3586637,14.424545454545454,13.306363636363635,11.647727272727272,16.34409090909091
CT,2013-09-01,1359566.603,0.0,26828.779,1500677.0,110049.452,0.0,0.0,3586922,14.61090909090909,13.492727272727272,11.768863636363637,16.67022727272727
CT,2013-10-01,1209414.319,0.0,23949.224,1552489.0,108844.082,0.0,0.0,3587207,14.76,13.6325,11.815454545454545,17.303863636363637
CT,2013-11-01,1289161.157,0.0,26384.427,1434929.0,107632.526,0.0,0.0,3587492,14.862499999999999,13.725681818181817,11.936590909090908,16.940454545454543
CT,2013-12-01,1468258.418,0.0,29474.548,1565414.0,105195.068,0.0,0.0,3587777,14.750681818181818,13.725681818181817,11.675681818181816,16.390681818181818
DC,2013-01-01,5047.778,0.0,0.0,0.0,0.0,0.0,0.0,628801,10.9675,11.153863636363637,5.348636363636364,11.237727272727273
DC,2013-02-01,5047.022,0.0,0.0,0.0,0.0,0.0,0.0,629533,10.930227272727272,11.07,5.031818181818182,11.153863636363637
DC,2013-03-01,5107.297,0.0,0.0,0.0,0.0,0.0,0.0,630265,10.986136363636362,11.051363636363636,8.05090909090909,11.312272727272727
DC,2013-04-01,4990.597,0.0,0.0,0.0,0.0,0.0,0.0,630996,10.883636363636363,11.014090909090909,4.249090909090908,11.517272727272726
DC,2013-05-01,5336.048,0.0,0.0,0.0,0.0,0.0,0.0,631728,10.92090909090909,11.060681818181816,4.454090909090909,11.666363636363636
DC,2013-06-01,5967.592,0.0,0.0,0.0,0.0,0.0,0.0,632460,10.92090909090909,10.9675,4.966590909090909,11.7875
DC,2013-07-01,6420.775,0.0,0.0,0.0,0.0,0.0,0.0,633192,11.1725,11.200454545454544,5.2740909090909085,12.011136363636364
DC,2013-08-01,6690.026,0.0,0.0,0.0,0.0,0.0,0.0,633924,11.163181818181817,11.12590909090909,5.264772727272727,12.094999999999999
DC,2013-09-01,6046.499,0.0,0.0,0.0,0.0,0.0,0.0,634656,11.079318181818183,11.144545454545455,5.497727272727273,11.917954545454544
DC,2013-10-01,5590.044,0.0,0.0,0.0,0.0,0.0,0.0,635388,11.237727272727273,11.321590909090908,4.826818181818181,12.178863636363635
DC,2013-11-01,4814.12,0.0,0.0,0.0,0.0,0.0,0.0,636119,11.200454545454544,11.312272727272727,3.9788636363636356,12.001818181818182
DC,2013-12-01,4794.282,0.0,0.0,0.0,0.0,0.0,0.0,636851,11.023409090909091,11.116590909090908,4.314318181818181,11.647727272727272
DE,2013-01-01,483889.576,0.0,0.0,0.0,5089.464,2038.005,549.133,926304,10.147499999999999,9.318181818181818,7.696818181818181,11.927272727272728
DE,2013-02-01,386209.459,0.0,0.0,0.0,4520.664,2809.801,501.48,927071,10.138181818181819,9.504545454545454,7.752727272727273,11.778181818181817
DE,2013-03-01,761448.0769999999,0.0,0.0,0.0,4898.586,3633.053,547.049,927838,10.138181818181819,9.5325,7.780681818181818,12.076363636363636
DE,2013-04-01,498288.118,0.0,0.0,0.0,4580.349,3117.377,455.751,928605,10.175454545454544,9.662954545454545,7.771363636363636,12.411818181818182
DE,2013-05-01,620203.045,0.0,0.0,0.0,4892.737,4582.993,435.753,929372,10.389772727272726,9.784090909090908,7.911136363636364,13.241136363636363
DE,2013-06-01,721258.848,0.0,0.0,0.0,4664.739,4627.358,244.231,930138,10.147499999999999,9.467272727272727,7.911136363636364,12.225454545454545
DE,2013-07-01,961014.75,0.0,0.0,0.0,4895.451999999999,4317.267,176.748,930905,10.007727272727273,9.206363636363637,8.274545454545455,11.396136363636364
DE,2013-08-01,786799.326,0.0,0.0,0.0,4492.164,4371.261,180.537,931672,10.063636363636364,9.541818181818181,7.845909090909091,11.75022727272727
DE,2013-09-01,694320.199,0.0,0.0,0.0,4241.238,4566.465,164.934,932439,9.99840909090909,9.327499999999999,7.9390909090909085,11.908636363636361
DE,2013-10-01,672173.252,0.0,0.0,0.0,4575.148,4641.898,200.527,933206,10.138181818181819,9.420681818181817,7.696818181818181,13.026818181818182
DE,2013-11-01,532909.659,0.0,0.0,0.0,5079.722,2976.014,512.29,933972,10.277954545454545,9.616363636363635,7.789999999999999,12.449090909090907
DE,2013-12-01,535814.69,0.0,0.0,0.0,5416.737,3045.508,489.567,934739,10.324545454545454,9.728181818181817,7.94840909090909,11.778181818181817
FL,2013-01-01,13556260.462,0.0,21787.747,2100750.0,693299.528,10978.972,0.0,19645180,9.48590909090909,8.777727272727272,7.02590909090909,10.436363636363636
FL,2013-02-01,13064417.833,0.0,24472.168,1615044.0,594903.593,15152.721,0.0,19667987,9.569772727272726,8.954772727272726,7.100454545454545,10.51090909090909
FL,2013-03-01,14220003.913,0.0,20737.586,1328903.0,655696.92,19595.388,0.0,19690795,9.467272727272727,8.92681818181818,7.044545454545454,10.333863636363636
FL,2013-04-01,14479232.164,0.0,19758.833,2049357.0,602687.841,16813.045,0.0,19713602,9.327499999999999,8.675227272727273,6.97,10.29659090909091
FL,2013-05-01,16157568.518,0.0,24745.387,2252210.0,666129.142,24730.349,0.0,19736409,9.420681818181817,8.703181818181818,6.951363636363636,10.455
FL,2013-06-01,17774518.521,0.0,20899.601,2500109.0,624447.154,24970.973,0.0,19759216,9.467272727272727,8.619318181818182,7.2309090909090905,10.436363636363636
FL,2013-07-01,17943505.804,0.0,33622.806,2709448.0,637041.311,23301.061,0.0,19782024,9.541818181818181,8.628636363636362,7.119090909090908,10.501590909090908
FL,2013-08-01,19276900.748,0.0,20875.098,2691099.0,617024.749,21162.132,0.0,19804831,9.523181818181818,8.600681818181817,7.175,10.492272727272727
FL,2013-09-01,17308824.799,0.0,14165.875,2557288.0,601808.634,17217.421,0.0,19827638,9.746818181818181,8.749772727272727,7.268181818181818,10.790454545454544
FL,2013-10-01,16667665.666,0.0,13802.766,1935134.0,588131.617,19093.902,0.0,19850446,9.504545454545454,8.731136363636363,7.007272727272727,10.482954545454545
FL,2013-11-01,13844443.591,0.0,13470.415,2262871.0,603050.988,7885.832,0.0,19873253,9.64431818181818,8.954772727272726,7.137727272727273,10.687954545454545
FL,2013-12-01,13580718.833,0.0,25875.718,2523642.0,650670.646,9000.204,0.0,19896060,9.523181818181818,8.796363636363635,7.016590909090909,10.538863636363637
GA,2013-01-01,6655295.524,0.0,231375.705,3044603.0,314693.005,209.612,0.0,10003464,8.451590909090909,8.92681818181818,5.395227272727272,9.718863636363636
GA,2013-02-01,5758055.602,0.0,310195.498,1968209.0,269496.233,288.992,0.0,10012000,8.61,9.122499999999999,5.5443181818181815,9.877272727272727
GA,2013-03-01,6506105.946,0.0,251932.386,1940083.0,282362.916,373.665,0.0,10020535,8.72181818181818,9.318181818181818,5.581590909090909,10.10090909090909
GA,2013-04-01,5170622.318,0.0,256266.372,2845463.0,310616.754,320.627,0.0,10029071,8.61,9.159772727272728,5.6095454545454535,10.268636363636363
GA,2013-05-01,6031068.865999999,0.0,364787.564,3064154.0,360781.618,471.367,0.0,10037606,8.880227272727272,9.290227272727273,5.581590909090909,10.939545454545454
GA,2013-06-01,8099790.502,0.0,247216.768,2671416.0,319874.84,475.93,0.0,10046142,9.709545454545454,9.700227272727272,6.382954545454544,11.545227272727272
GA,2013-07-01,7980263.344,0.0,555316.712,2991114.0,351586.609,444.037,0.0,10054677,9.765454545454546,9.48590909090909,6.448181818181817,11.694318181818181
GA,2013-08-01,8361391.874,0.0,379514.731,3022787.0,347420.898,403.441,0.0,10063213,9.774772727272726,9.467272727272727,6.4202272727272724,11.731590909090908
GA,2013-09-01,7631187.715,0.0,227482.11,2773047.0,300528.383,421.458,0.0,10071748,9.495227272727272,9.346136363636363,6.205909090909091,11.368181818181817
GA,2013-10-01,6351034.999,0.0,239088.033,2594473.0,342332.167,428.42,0.0,10080284,8.656590909090907,9.131818181818183,5.562954545454545,10.473636363636363
GA,2013-11-01,5774826.411,0.0,209674.879,2927504.0,352594.033,4677.897,0.0,10088819,8.56340909090909,9.336818181818181,5.535,9.933181818181819
GA,2013-12-01,6518008.143,0.0,440739.432,3059928.0,360228.098,5981.854,0.0,10097355,8.637954545454544,9.243636363636362,5.721363636363636,9.700227272727272
HI,2013-01-01,727664.521,17057.0,14226.45,0.0,43392.663,658.5889999999999,27966.14,1389583,32.49249999999999,33.34977272727272,29.52931818181818,35.27863636363636
HI,2013-02-01,600804.792,21371.0,15582.336,0.0,47454.895,956.217,57347.649,1390374,31.00159090909091,31.849545454545453,27.94522727272727,34.085909090909084
HI,2013-03-01,703326.043,18950.0,6499.971,0.0,53089.434,1340.539,25798.026,1391166,31.57931818181818,32.32477272727272,28.494999999999997,34.87795454545454
HI,2013-04-01,713104.297,25082.0,2732.473,0.0,60440.691,1447.33,24741.954,1391957,30.955,32.35272727272727,27.209090909090907,34.44
HI,2013-05-01,735587.042,25732.0,8709.755,0.0,58719.932,1639.091,34199.845,1392749,30.880454545454544,31.532727272727275,27.721590909090907,34.579772727272726
HI,2013-06-01,699455.787,24461.0,6763.904,0.0,41999.519,1892.757,64877.317,1393540,30.731363636363632,31.30909090909091,27.563181818181814,34.505227272727275
HI,2013-07-01,749613.291,25316.0,3384.539,0.0,76676.39600000001,1761.89,53439.179,1394331,30.274772727272726,30.80590909090909,27.134545454545453,34.11386363636363
HI,2013-08-01,764231.006,18939.0,9263.494999999999,0.0,69257.809,2043.802,60595.984,1395123,30.619545454545452,31.29045454545454,27.432727272727274,34.28159090909091
HI,2013-09-01,729185.245,22760.0,1154.054,0.0,71690.444,2036.587,52180.036,1395914,30.041818181818183,30.70340909090909,26.81772727272727,33.806363636363635
HI,2013-10-01,781735.313,24582.0,3482.867,0.0,72517.06599999999,2144.649,33241.422,1396706,31.197272727272722,31.961363636363632,28.066363636363636,34.728863636363634
HI,2013-11-01,723927.65,24643.0,4078.008,0.0,63435.197,1762.617,34917.494,1397497,31.458181818181814,32.24090909090909,28.439090909090908,34.70090909090909
HI,2013-12-01,739214.347,25948.0,2416.788,0.0,64617.307,1781.892,34004.954,1398289,30.84318181818182,31.383636363636363,27.824090909090906,34.085909090909084
IA,2013-01-01,3184098.332,0.0,51541.95400000001,455731.0,9602.203,0.0,1670599.443,3090759,7.202954545454546,7.324090909090909,5.013181818181818,9.336818181818181
IA,2013-02-01,2721486.437,0.0,46061.244,409782.0,7802.398,0.0,1388155.756,3091959,7.1284090909090905,7.407954545454545,5.078409090909091,9.38340909090909
IA,2013-03-01,2740037.279,0.0,63078.141,458752.0,9206.026,0.0,1421680.857,3093159,7.268181818181818,7.435909090909091,5.162272727272727,9.672272727272727
IA,2013-04-01,2383754.58,0.0,67851.43800000001,441980.0,6062.766,0.0,1470453.839,3094359,7.119090909090908,7.510454545454546,4.9386363636363635,9.951818181818181
IA,2013-05-01,2589926.435,0.0,72729.634,452246.0,9109.25,0.0,1446133.404,3095559,7.016590909090909,7.622272727272726,4.8361363636363635,10.240681818181818
IA,2013-06-01,3090840.78,0.0,70963.06800000001,431369.0,13247.735,0.0,1093943.271,3096759,7.771363636363636,8.339772727272726,5.339318181818182,11.116590909090908
IA,2013-07-01,3740098.046,0.0,68953.359,447624.0,16105.497,0.0,866409.266,3097960,8.442272727272726,8.675227272727273,5.917045454545454,11.28431818181818
IA,2013-08-01,3832445.414,0.0,84054.544,447147.0,20602.732,0.0,673120.256,3099160,8.451590909090909,8.796363636363635,5.944999999999999,11.461363636363636
IA,2013-09-01,2844703.453,0.0,74181.29100000001,430065.0,18575.083,0.0,1164601.097,3100360,7.94840909090909,8.162727272727272,5.6095454545454535,10.948863636363635
IA,2013-10-01,2234994.74,0.0,53478.41,449169.0,19384.998,0.0,1335849.811,3101560,7.435909090909091,7.920454545454545,5.255454545454545,10.790454545454544
IA,2013-11-01,2230832.0,0.0,48992.28999999999,439814.0,13260.204,0.0,1754926.462,3102760,7.0725,7.473181818181818,4.929318181818181,10.035681818181818
IA,2013-12-01,3280595.551,0.0,47236.62699999999,457106.0,15671.564,0.0,1282532.948,3103960,7.193636363636363,7.473181818181818,4.789545454545454,9.625681818181818
ID,2013-01-01,349790.862,3595.368,621708.145,0.0,56253.008,0.0,154061.031,1651301,6.61590909090909,6.2524999999999995,4.435454545454545,8.060227272727273
ID,2013-02-01,183967.062,3253.178,492799.829,0.0,52621.253,0.0,215755.843,1653564,6.587954545454545,6.345681818181817,4.677727272727272,8.022954545454544
ID,2013-03-01,242045.062,3465.445,489448.081,0.0,63204.018,0.0,239147.779,1655827,6.513409090909091,6.429545454545455,4.7709090909090905,7.94840909090909
ID,2013-04-01,112244.3,3236.224,1093730.602,0.0,60443.26,0.0,294438.242,1658089,6.476136363636363,6.587954545454545,4.854772727272727,8.134772727272727
ID,2013-05-01,162952.924,2942.445,1002071.88,0.0,64690.242,0.0,206640.679,1660352,6.5227272727272725,6.61590909090909,5.460454545454545,8.274545454545455
ID,2013-06-01,220638.836,3110.249,1028368.039,0.0,61502.564,0.0,183439.435,1662615,7.426590909090908,7.3986363636363635,6.476136363636363,9.457954545454545
ID,2013-07-01,381998.421,3046.887,1111893.289,0.0,62305.527,0.0,173750.818,1664878,7.631590909090908,7.407954545454545,6.5227272727272725,9.756136363636363
ID,2013-08-01,443469.377,3090.965,855978.685,0.0,57856.84299999999,0.0,185367.686,1667140,7.5663636363636355,7.212272727272727,6.4575,9.5325
ID,2013-09-01,377206.046,3077.697,533876.256,0.0,53763.163,0.0,227004.47,1669403,7.193636363636363,7.035227272727272,6.131363636363636,8.824318181818182
ID,2013-10-01,227026.266,3418.673,440923.765,0.0,70994.73,0.0,172129.178,1671666,7.221590909090908,7.137727272727273,5.367272727272726,9.215681818181817
